SMILES,BBB+/BBB-
N=C1Cc2ccccc2N(C(N)=O)c2ccccc21,BBB+
N=c1nc(N2CCCCC2)ccn1O,BBB+
N=c1nc2n(cc1F)C1OC(CO)C(O)C1O2,BBB+
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,BBB+
N=C(N)NCC1COC2(CCCCC2)O1,BBB+
N=C(N)NCC1COc2ccccc2O1,BBB+
N=C1CCN(C2CSC(CO)O2)C(=O)N1,BBB+
NCC(=O)O,BBB+
NCCCC(N)(C(=O)O)C(F)F,BBB+
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,BBB+
NS(=O)(=O)c1cc(Cl)cc(NCc2ccco2)c1C(=O)O,BBB+
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,BBB+
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,BBB+
NS(=O)(=O)c1cc2c(cc1Cl)NC(CN1CCCC1)NS2(=O)=O,BBB+
NC(CCC(=O)O)c1ccc(Cl)cc1,BBB+
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,BBB+
Nc1ccn(C2CCC(CO)O2)c(=O)n1,BBB+
O=C(CCCN1CCC(O)(c2cccc(Cl)c2)CC1)c1ccc(F)cc1,BBB+
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,BBB+
O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2,BBB+
O=C(O)Cc1ccccc1Nc1ccc(Cl)cc1Cl,BBB+
O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,BBB+
O=C(O)C1C(=CCO)OC2CC(=O)N21,BBB+
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,BBB+
O=c1[nH]c(O)cn1N=Cc1ccc([N+](=O)[O-])o1,BBB+
O=C1NC(=O)N(C2OC(CO)C(O)C2O)CC1C=CBr,BBB+
O=C1NNC(=O)C1(c1ccccc1)c1ccccc1,BBB+
O=C1NS(=O)(=O)c2ccccc21,BBB+
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,BBB+
O=[N+]([O-])OC1COC2C(O)COC12,BBB+
O=P1(N(CCCl)CCCl)OCCCN1CCCl,BBB+
O=c1[nH]c2ccccc2n1C1CCN(CCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,BBB+
O=c1[nH]c2ccccc2n1CCCN1CCC(Nn2c(=O)[nH]c3cc(Cl)ccc32)CC1,BBB+
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,BBB+
Oc1ccc(C(O)C2CCCCN2)cc1O,BBB+
CC(=CC(N)C(=O)O)CP(=O)(O)O,BBB+
Clc1cccc(N2CCNCC2)c1,BBB+
O=C(O)C1CC(CP(=O)(O)O)CCN1,BBB+
CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O,BBB+
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,BBB+
c1cnc2cc3c(cc2n1)C1CNCC3C1,BBB+
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,BBB+
COc1ccc2c3c1OC1CC(O)C=CC31CCCC2,BBB+
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,BBB+
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,BBB+
CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,BBB+
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,BBB+
COc1ccc2[nH]ccc2c1,BBB+
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,BBB+
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,BBB+
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,BBB+
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,BBB+
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,BBB-
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21,BBB-
Oc1c(I)cc(Cl)c2cccnc12,BBB-
CCN=C(NC#N)NCCSCc1ncccc1Br,BBB-
CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5,BBB-
CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,BBB-
CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)C=CC3C1C5,BBB-
O=c1[nH]c(O)cn1N=Cc1ccc([N+](=O)[O-])o1,BBB-
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,BBB-
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,BBB-
COc1cccnc1CCCCNc1nc(=O)c(Cc2ccc(C)nc2)c[nH]1,BBB-
CCC(CC)OC1C=C(C(=O)O)CC(N)C1NCOC,BBB-
Cc1ccc(Cc2c[nH]c(NCCCCc3ncc(Br)cc3C)nc2=O)cn1,BBB-
COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21,BBB-
c1ccc(NC2=NCCN2)cc1,BBB-
Cc1ccc(CC2CNC(NCCCCc3ncc(Br)cc3C)NC2=O)cn1,BBB-
CN1Cc2c(-c3noc(C(C)(O)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
CC(NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)CC(Cc1ccccc1)CC(O)C(Cc1ccccc1)NC(=O)OCc1cncs1,BBB-
CN1Cc2c(-c3noc(C(C)(CO)CO)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
CN1Cc2c(-c3noc(C(C)(O)O)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,BBB-
CCOC(=O)N1CSCC1C(=O)O,BBB-
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,BBB-
O=C1C(O)c2c(O)cc(O)cc2CC1c1ccc(O)c(O)c1,BBB-
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,BBB-
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,BBB-
C=CCc1cccc(C=NNC(=O)CN2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)c1O,BBB-
OCC(O)C(O)C(O)C(O)CO,BBB-
CC(=O)Nc1cccc(-c2csc(=NC(=N)N)[nH]2)c1,BBB-
O=C(O)c1nc2ccc(C(F)(F)F)cc2nc1NCc1ccc(C(F)(F)F)cc1,BBB-
CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(COS(=O)(=O)O)C(O)C(O)C2O)C1O,BBB-
CN=C(NC#N)Nc1cccc(-c2csc(=NC(=N)N)[nH]2)c1,BBB-
N=C(N)N=c1[nH]c(-c2ccc(O)c(O)c2)cs1,BBB-
CC(C)CC(=O)c1ccc(OCCCCO)cc1O,BBB-
CC(C)CC(=O)c1ccc(OCCCCOc2ccc(CCC(=O)O)c(O)c2)cc1O,BBB-
CC(C)CC(=O)c1ccc(OCCCCOc2ccc3ccc(=O)oc3c2)cc1O,BBB-
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,BBB-
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,BBB-
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C=C(C)C=CCC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,BBB-
NCC(CC(=O)O)c1ccc(Cl)cc1,BBB-
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,BBB-
Nc1ccn(C2CCC(CO)O2)c(=O)n1,BBB-
CNC1C(=O)NC2Cc3ccc(cc3)Oc3cc4cc(c3OC3OC(CO)C(O)C(O)C3NC(=O)CCCCCCCCC(C)C)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(cc(O)c2Cl)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(OC2OC(CO)C(O)C(O)C2O)cc(O)cc1C(C(=O)NCCCN(C)C)NC3=O,BBB-
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,BBB-
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,BBB-
CC(C)NC(O)COc1ccc(CC(N)=O)cc1,BBB-
CN=C(NC#N)NCCSCC1=NC=NC1C,BBB-
CN=C(NC#N)NCCSCc1[nH]cnc1C,BBB-
CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(O)C(C)(C)C2CCC13C,BBB-
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,BBB-
CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O,BBB-
COC(=O)Nc1nc2cc(C(=O)N3CCN(c4ccccn4)CC3)ccc2[nH]1,BBB-
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,BBB-
NCc1c[n+]2ccccc2[nH]1,BBB-
Nc1ccc(C(=O)O)cc1,BBB-
CCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,BBB-
Cc1ccccc1N=C1N(C)CCN1C,BBB-
Cc1ccccc1NC1=NCCN1,BBB-
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,BBB-
CN1C2CCC1C(CC(=O)O)C(OC(=O)c1ccccc1)C2,BBB-
CN1Cc2c(-c3noc(C(C)(C)O)n3)ncn2-c2cccc(Cl)c2C1=O,BBB-
O=C(O)c1cc(=O)c2c(Cl)cc(Cl)cc2[nH]1,BBB-
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,BBB-
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,BBB-
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,BBB-
CN(C)Cc1ccc(CSCCNc2nc(=O)c(Cc3ccc4ccccc4c3)c[nH]2)o1,BBB-
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,BBB-
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,BBB-
COc1cccnc1CCCCNc1nc(=O)c(Cc2cccc(C)n2)c[nH]1,BBB-
Cc1ccc(N=C2N(C)CCN2C)c(C)c1,BBB-
Cc1ccc(NC2=NCCN2)c(C)c1,BBB-
Cc1nc(Nc2ncc(C(=O)Nc3c(Cl)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,BBB-
N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,BBB-
NCC1(Cc2nc(=O)o[nH]2)CCCCC1,BBB-
NCCc1nc(-c2ccccc2)cs1,BBB-
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,BBB-
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,BBB-
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,BBB-
COc1ccc2c(c1)C(CC(=O)O)C(C)N2C(=O)c1ccc(Cl)cc1,BBB-
O=C(O)c1ccc(-c2ccccc2)cc1,BBB-
CN=C(C[N+](=O)[O-])NCCSc1ccc(CN(C)C)o1,BBB-
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,BBB-
CN=C(NC=[N+]([O-])O)NCCSCc1coc(CN(C)C)c1,BBB-
CN=C(C[N+](=O)[O-])NCCCSc1ccc(CN(C)C)o1,BBB-
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,BBB-
COC1CN(CC2Cc3ccc(NC(=O)C(C)C)cc3C2)CCC1n1c(C)nc2cc(C)ccc21,BBB-
Nc1nc(=O)n(C2CSC(CO)O2)cc1F,BBB-
CN(C)CCc1c[nH]c2ccc(O)cc12,BBB-
CC(=O)Oc1ccc(C=CC(=O)NCCc2ccccc2)cc1OC(C)=O,BBB-
CN(C)c1cc(-c2n[nH]c(N)n2)ccn1,BBB-
N=C(N)N=c1[nH]c(-c2cccc(N)c2)cs1,BBB-
CCOc1ccc(Cc2nc3cc(N(C)S(=O)(=O)c4cccs4)ccc3n2CC2CCCCC2)nc1,BBB-
CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,BBB-
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](C)(C)C,BBB-
Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,BBB-
CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,BBB-
CN(C)Cc1ccc(CSCCNc2[nH]ccc2[N+](=O)[O-])o1,BBB-
CN(C)Cc1ccc(SCCNc2[nH]ccc2[N+](=O)[O-])o1,BBB-
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,BBB-
O=C(O)c1ccccc1O,BBB-
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,BBB-
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,BBB-
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2C3=C4C(=CC=NC4C=CC3)CC21,BBB-
Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(CN(C)C)o3)nc2=O)cn1,BBB-
O=c1cccc2n1CC1CNCC2C1,BBB-
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,BBB-
Cc1ccc(Cc2c[nH]c(NCCSCc3ccc(C(C)(C)N)o3)nc2=O)cn1,BBB-
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,BBB-
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,BBB-
CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,BBB-
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,BBB-
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,BBB-
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,BBB-
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,BBB-
CC=CC=CC1OC(O)(C(CC)C(=O)NCC=CC=C(C)C(OC)C(C)C2OC(C=CC=CC=C(C)C(=O)c3c(O)ccn(C)c3=O)C(O)C2O)C(O)C(OC2OC(C)C(OC3OC(C)C(OC)C(O)C3OC)C(OC)C2O)C1(C)C,BBB-
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,BBB-
C=C1c2c(Cl)ccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,BBB-
C=C1c2cccc(O)c2C(=O)C2C(=O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,BBB-
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,BBB-
C=CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCC(=O)O)c3csc(N)n3)C2SC1,BBB-
C=CCSCC(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
C=CCC1=CC(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,BBB-
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,BBB-
C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,BBB-
CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C,BBB-
CC(=O)C1C(=O)C(N)C2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)C2(O)C1=O,BBB-
CC(=O)N1CCN(C(=O)Cc2cc(F)cc(F)c2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccc(S(C)(=O)=O)cc2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccc([N+](=O)[O-])cc2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccc([S+](C)[O-])cc2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2cccc([N+](=O)[O-])c2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)N1CCN(C(=O)Cc2ccccc2)C(CN2CCC(O)C2)C1,BBB-
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,BBB-
CC(=O)OC1C=CC(C)=CCC(O)C=CC(C)=CC(NC(=O)C(C)=O)C2(C)C(=O)OC(C1)C(C)C2=O,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)c3c(-c4ccccc4Cl)noc3C)C2SC1,BBB-
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1,BBB-
CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,BBB-
CC(=O)OC12COC1CC(O)C1(C)C(=O)C(=O)C3C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,BBB-
CC(=O)OC1=C2C(C)C(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(O)C3(C)C1=O)C2(C)C,BBB-
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,BBB-
CC(=O)C1(N)C=C2C(=O)c3c(c(O)c4ccccc4c3O)C(=O)C2C(OC2CC(O)C(O)CO2)C1,BBB-
CC(=O)C1(O)C=C2C(=O)c3c(c(O)c4c(O)cccc4c3O)C(=O)C2C(OC2CC(N)C(O)C(C)O2)C1,BBB-
CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,BBB-
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,BBB-
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,BBB-
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,BBB-
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,BBB-
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,BBB-
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,BBB-
CC(C)(Oc1ccc(Cl)cc1)C(=O)O,BBB-
CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
CC(C)C(=O)OCc1cccc(OC(=O)C2N3C(=O)C(NC(=O)Cc4ccccc4)C3SC2(C)C)c1,BBB-
CC1OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC(=O)C(C)OC(=O)C(C(C)C)NC(=O)C(C(C)C)OC(=O)C(C(C)C)NC1=O,BBB-
CC(C)CC(OC(=O)c1ccco1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,BBB-
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,BBB-
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,BBB-
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,BBB-
CC(C)NCC(O)c1ccc(O)c(O)c1,BBB-
CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,BBB-
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C(N)=O)C(C)C,BBB-
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,BBB-
CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,BBB-
CC(C)c1ccccc1OCC1=NCCN1,BBB-
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,BBB-
CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BBB-
CC(CN(C)C)OC(C)(c1ccccc1)c1ccc(Cl)cc1,BBB-
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,BBB-
CC(C[N+](C)(C)C)OC(N)=O,BBB-
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,BBB-
CC(Cc1ccccc1)NO,BBB-
CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,BBB-
CCCC(C(=O)N=C1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1csc(N)n1,BBB-
CC1(C)SC2C(N(C(=N)c3ccncc3)C(C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)CCCC(N)C(=O)O)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(N=Cc3ccco3)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(N)C3=CCC=CC3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21,BBB-
CC1(C)SC2C(NC(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(NC(=O)Nc3c[nH]c(Nc4ccc(S(N)(=O)=O)cc4)nc3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)C(NS(=O)(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,BBB-
CC1(C)SC2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,BBB-
CC1(C)C(=NC(=O)C(NOCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,BBB-
CC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccc(C4=NCCCN4)cc3)C2SC1,BBB-
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,BBB-
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)c(Cl)c3)C2SC1,BBB-
